CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031400000000000TF0F;21/01/2024;18;0,55;R
ES0031400000000000TF0F;21/01/2024;19;0,64;R
ES0031400000000000TF0F;21/01/2024;20;0,538;R
ES0031400000000000TF0F;21/01/2024;21;0,687;R
ES0031400000000000TF0F;21/01/2024;22;0,508;R
ES0031400000000000TF0F;21/01/2024;23;0,318;R
ES0031400000000000TF0F;21/01/2024;24;0,369;R
ES0031400000000000TF0F;22/01/2024;1;0,208;R
ES0031400000000000TF0F;22/01/2024;2;0,393;R
ES0031400000000000TF0F;22/01/2024;3;0,241;R
ES0031400000000000TF0F;22/01/2024;4;0,339;R
ES0031400000000000TF0F;22/01/2024;5;0,215;R
ES0031400000000000TF0F;22/01/2024;6;0,314;R
ES0031400000000000TF0F;22/01/2024;7;0,263;R
ES0031400000000000TF0F;22/01/2024;8;0,498;R
ES0031400000000000TF0F;22/01/2024;9;0,628;R
ES0031400000000000TF0F;22/01/2024;10;0,814;R
ES0031400000000000TF0F;22/01/2024;11;0,926;R
ES0031400000000000TF0F;22/01/2024;12;0,95;R
ES0031400000000000TF0F;22/01/2024;13;0,776;R
ES0031400000000000TF0F;22/01/2024;14;0,725;R
ES0031400000000000TF0F;22/01/2024;15;0,406;R
ES0031400000000000TF0F;22/01/2024;16;0,562;R
ES0031400000000000TF0F;22/01/2024;17;0,7;R
ES0031400000000000TF0F;22/01/2024;18;0,805;R
ES0031400000000000TF0F;22/01/2024;19;0,895;R
ES0031400000000000TF0F;22/01/2024;20;0,934;R
ES0031400000000000TF0F;22/01/2024;21;0,896;R
ES0031400000000000TF0F;22/01/2024;22;0,926;R
ES0031400000000000TF0F;22/01/2024;23;0,485;R
ES0031400000000000TF0F;22/01/2024;24;0,26;R
ES0031400000000000TF0F;23/01/2024;1;0,206;R
ES0031400000000000TF0F;23/01/2024;2;0,246;R
ES0031400000000000TF0F;23/01/2024;3;0,238;R
ES0031400000000000TF0F;23/01/2024;4;0,401;R
ES0031400000000000TF0F;23/01/2024;5;0,369;R
ES0031400000000000TF0F;23/01/2024;6;0,265;R
ES0031400000000000TF0F;23/01/2024;7;0,41;R
ES0031400000000000TF0F;23/01/2024;8;0,63;R
ES0031400000000000TF0F;23/01/2024;9;0,45;R
ES0031400000000000TF0F;23/01/2024;10;0,882;R
ES0031400000000000TF0F;23/01/2024;11;0,924;R
ES0031400000000000TF0F;23/01/2024;12;0,734;R
ES0031400000000000TF0F;23/01/2024;13;0,946;R
ES0031400000000000TF0F;23/01/2024;14;0,989;R
ES0031400000000000TF0F;23/01/2024;15;0,432;R
ES0031400000000000TF0F;23/01/2024;16;0,408;R
ES0031400000000000TF0F;23/01/2024;17;0,494;R
ES0031400000000000TF0F;23/01/2024;18;0,903;R
ES0031400000000000TF0F;23/01/2024;19;0,987;R
ES0031400000000000TF0F;23/01/2024;20;0,819;R
ES0031400000000000TF0F;23/01/2024;21;0,915;R
ES0031400000000000TF0F;23/01/2024;22;0,723;R
ES0031400000000000TF0F;23/01/2024;23;0,407;R
ES0031400000000000TF0F;23/01/2024;24;0,388;R
ES0031400000000000TF0F;24/01/2024;1;0,231;R
ES0031400000000000TF0F;24/01/2024;2;0,432;R
ES0031400000000000TF0F;24/01/2024;3;0,455;R
ES0031400000000000TF0F;24/01/2024;4;0,38;R
ES0031400000000000TF0F;24/01/2024;5;0,236;R
ES0031400000000000TF0F;24/01/2024;6;0,495;R
ES0031400000000000TF0F;24/01/2024;7;0,435;R
ES0031400000000000TF0F;24/01/2024;8;0,504;R
ES0031400000000000TF0F;24/01/2024;9;0,529;R
ES0031400000000000TF0F;24/01/2024;10;0,811;R
ES0031400000000000TF0F;24/01/2024;11;0,852;R
ES0031400000000000TF0F;24/01/2024;12;0,802;R
ES0031400000000000TF0F;24/01/2024;13;0,955;R
ES0031400000000000TF0F;24/01/2024;14;0,947;R
ES0031400000000000TF0F;24/01/2024;15;0,432;R
ES0031400000000000TF0F;24/01/2024;16;0,688;R
ES0031400000000000TF0F;24/01/2024;17;0,591;R
ES0031400000000000TF0F;24/01/2024;18;0,949;R
ES0031400000000000TF0F;24/01/2024;19;0,912;R
ES0031400000000000TF0F;24/01/2024;20;0,831;R
ES0031400000000000TF0F;24/01/2024;21;0,92;R
ES0031400000000000TF0F;24/01/2024;22;0,99;R
ES0031400000000000TF0F;24/01/2024;23;0,281;R
ES0031400000000000TF0F;24/01/2024;24;0,442;R
ES0031400000000000TF0F;25/01/2024;1;0,361;R
ES0031400000000000TF0F;25/01/2024;2;0,345;R
ES0031400000000000TF0F;25/01/2024;3;0,331;R
ES0031400000000000TF0F;25/01/2024;4;0,419;R
ES0031400000000000TF0F;25/01/2024;5;0,281;R
ES0031400000000000TF0F;25/01/2024;6;0,456;R
ES0031400000000000TF0F;25/01/2024;7;0,449;R
ES0031400000000000TF0F;25/01/2024;8;0,426;R
ES0031400000000000TF0F;25/01/2024;9;0,664;R
ES0031400000000000TF0F;25/01/2024;10;0,773;R
ES0031400000000000TF0F;25/01/2024;11;0,839;R
ES0031400000000000TF0F;25/01/2024;12;0,883;R
ES0031400000000000TF0F;25/01/2024;13;0,814;R
ES0031400000000000TF0F;25/01/2024;14;0,709;R
ES0031400000000000TF0F;25/01/2024;15;0,655;R
ES0031400000000000TF0F;25/01/2024;16;0,455;R
ES0031400000000000TF0F;25/01/2024;17;0,464;R
ES0031400000000000TF0F;25/01/2024;18;0,939;R
ES0031400000000000TF0F;25/01/2024;19;0,802;R
ES0031400000000000TF0F;25/01/2024;20;0,964;R
ES0031400000000000TF0F;25/01/2024;21;0,91;R
ES0031400000000000TF0F;25/01/2024;22;0,783;R
ES0031400000000000TF0F;25/01/2024;23;0,203;R
ES0031400000000000TF0F;25/01/2024;24;0,484;R
ES0031400000000000TF0F;26/01/2024;1;0,226;R
ES0031400000000000TF0F;26/01/2024;2;0,416;R
ES0031400000000000TF0F;26/01/2024;3;0,347;R
ES0031400000000000TF0F;26/01/2024;4;0,427;R
ES0031400000000000TF0F;26/01/2024;5;0,407;R
ES0031400000000000TF0F;26/01/2024;6;0,394;R
ES0031400000000000TF0F;26/01/2024;7;0,347;R
ES0031400000000000TF0F;26/01/2024;8;0,638;R
ES0031400000000000TF0F;26/01/2024;9;0,428;R
ES0031400000000000TF0F;26/01/2024;10;0,766;R
ES0031400000000000TF0F;26/01/2024;11;0,908;R
ES0031400000000000TF0F;26/01/2024;12;0,792;R
ES0031400000000000TF0F;26/01/2024;13;0,874;R
ES0031400000000000TF0F;26/01/2024;14;0,842;R
ES0031400000000000TF0F;26/01/2024;15;0,559;R
ES0031400000000000TF0F;26/01/2024;16;0,528;R
ES0031400000000000TF0F;26/01/2024;17;0,624;R
ES0031400000000000TF0F;26/01/2024;18;0,799;R
ES0031400000000000TF0F;26/01/2024;19;0,911;R
ES0031400000000000TF0F;26/01/2024;20;0,781;R
ES0031400000000000TF0F;26/01/2024;21;0,775;R
ES0031400000000000TF0F;26/01/2024;22;0,736;R
ES0031400000000000TF0F;26/01/2024;23;0,258;R
ES0031400000000000TF0F;26/01/2024;24;0,236;R
ES0031400000000000TF0F;27/01/2024;1;0,361;R
ES0031400000000000TF0F;27/01/2024;2;0,429;R
ES0031400000000000TF0F;27/01/2024;3;0,256;R
ES0031400000000000TF0F;27/01/2024;4;0,265;R
ES0031400000000000TF0F;27/01/2024;5;0,345;R
ES0031400000000000TF0F;27/01/2024;6;0,417;R
ES0031400000000000TF0F;27/01/2024;7;0,493;R
ES0031400000000000TF0F;27/01/2024;8;0,357;R
ES0031400000000000TF0F;27/01/2024;9;0,285;R
ES0031400000000000TF0F;27/01/2024;10;0,53;R
ES0031400000000000TF0F;27/01/2024;11;0,558;R
ES0031400000000000TF0F;27/01/2024;12;0,568;R
ES0031400000000000TF0F;27/01/2024;13;0,554;R
ES0031400000000000TF0F;27/01/2024;14;0,504;R
ES0031400000000000TF0F;27/01/2024;15;0,36;R
ES0031400000000000TF0F;27/01/2024;16;0,282;R
ES0031400000000000TF0F;27/01/2024;17;0,492;R
ES0031400000000000TF0F;27/01/2024;18;0,666;R
ES0031400000000000TF0F;27/01/2024;19;0,709;R
ES0031400000000000TF0F;27/01/2024;20;0,538;R
ES0031400000000000TF0F;27/01/2024;21;0,761;R
ES0031400000000000TF0F;27/01/2024;22;0,647;R
ES0031400000000000TF0F;27/01/2024;23;0,462;R
ES0031400000000000TF0F;27/01/2024;24;0,372;R
ES0031400000000000TF0F;28/01/2024;1;0,341;R
ES0031400000000000TF0F;28/01/2024;2;0,332;R
ES0031400000000000TF0F;28/01/2024;3;0,255;R
ES0031400000000000TF0F;28/01/2024;4;0,215;R
ES0031400000000000TF0F;28/01/2024;5;0,482;R
ES0031400000000000TF0F;28/01/2024;6;0,343;R
ES0031400000000000TF0F;28/01/2024;7;0,447;R
ES0031400000000000TF0F;28/01/2024;8;0,32;R
ES0031400000000000TF0F;28/01/2024;9;0,222;R
ES0031400000000000TF0F;28/01/2024;10;0,689;R
ES0031400000000000TF0F;28/01/2024;11;0,516;R
ES0031400000000000TF0F;28/01/2024;12;0,545;R
ES0031400000000000TF0F;28/01/2024;13;0,669;R
ES0031400000000000TF0F;28/01/2024;14;0,591;R
ES0031400000000000TF0F;28/01/2024;15;0,498;R
ES0031400000000000TF0F;28/01/2024;16;0,236;R
ES0031400000000000TF0F;28/01/2024;17;0,429;R
ES0031400000000000TF0F;28/01/2024;18;0,682;R
ES0031400000000000TF0F;28/01/2024;19;0,737;R
ES0031400000000000TF0F;28/01/2024;20;0,568;R
ES0031400000000000TF0F;28/01/2024;21;0,657;R
ES0031400000000000TF0F;28/01/2024;22;0,635;R
ES0031400000000000TF0F;28/01/2024;23;0,333;R
ES0031400000000000TF0F;28/01/2024;24;0,458;R
ES0031400000000000TF0F;29/01/2024;1;0,497;R
ES0031400000000000TF0F;29/01/2024;2;0,292;R
ES0031400000000000TF0F;29/01/2024;3;0,386;R
ES0031400000000000TF0F;29/01/2024;4;0,383;R
ES0031400000000000TF0F;29/01/2024;5;0,422;R
ES0031400000000000TF0F;29/01/2024;6;0,484;R
ES0031400000000000TF0F;29/01/2024;7;0,262;R
ES0031400000000000TF0F;29/01/2024;8;0,463;R
ES0031400000000000TF0F;29/01/2024;9;0,598;R
ES0031400000000000TF0F;29/01/2024;10;0,747;R
ES0031400000000000TF0F;29/01/2024;11;0,752;R
ES0031400000000000TF0F;29/01/2024;12;0,723;R
ES0031400000000000TF0F;29/01/2024;13;0,701;R
ES0031400000000000TF0F;29/01/2024;14;0,835;R
ES0031400000000000TF0F;29/01/2024;15;0,578;R
ES0031400000000000TF0F;29/01/2024;16;0,487;R
ES0031400000000000TF0F;29/01/2024;17;0,469;R
ES0031400000000000TF0F;29/01/2024;18;0,912;R
ES0031400000000000TF0F;29/01/2024;19;0,911;R
ES0031400000000000TF0F;29/01/2024;20;0,836;R
ES0031400000000000TF0F;29/01/2024;21;0,906;R
ES0031400000000000TF0F;29/01/2024;22;0,977;R
ES0031400000000000TF0F;29/01/2024;23;0,436;R
ES0031400000000000TF0F;29/01/2024;24;0,388;R
ES0031400000000000TF0F;30/01/2024;1;0,398;R
ES0031400000000000TF0F;30/01/2024;2;0,48;R
ES0031400000000000TF0F;30/01/2024;3;0,328;R
ES0031400000000000TF0F;30/01/2024;4;0,363;R
ES0031400000000000TF0F;30/01/2024;5;0,394;R
ES0031400000000000TF0F;30/01/2024;6;0,473;R
ES0031400000000000TF0F;30/01/2024;7;0,448;R
ES0031400000000000TF0F;30/01/2024;8;0,421;R
ES0031400000000000TF0F;30/01/2024;9;0,45;R
ES0031400000000000TF0F;30/01/2024;10;0,792;R
ES0031400000000000TF0F;30/01/2024;11;0,925;R
ES0031400000000000TF0F;30/01/2024;12;0,871;R
ES0031400000000000TF0F;30/01/2024;13;0,787;R
ES0031400000000000TF0F;30/01/2024;14;0,737;R
ES0031400000000000TF0F;30/01/2024;15;0,607;R
ES0031400000000000TF0F;30/01/2024;16;0,61;R
ES0031400000000000TF0F;30/01/2024;17;0,683;R
ES0031400000000000TF0F;30/01/2024;18;0,85;R
ES0031400000000000TF0F;30/01/2024;19;0,848;R
ES0031400000000000TF0F;30/01/2024;20;0,724;R
ES0031400000000000TF0F;30/01/2024;21;0,712;R
ES0031400000000000TF0F;30/01/2024;22;0,83;R
ES0031400000000000TF0F;30/01/2024;23;0,297;R
ES0031400000000000TF0F;30/01/2024;24;0,275;R
ES0031400000000000TF0F;31/01/2024;1;0,227;R
ES0031400000000000TF0F;31/01/2024;2;0,489;R
ES0031400000000000TF0F;31/01/2024;3;0,451;R
ES0031400000000000TF0F;31/01/2024;4;0,373;R
ES0031400000000000TF0F;31/01/2024;5;0,485;R
ES0031400000000000TF0F;31/01/2024;6;0,5;R
ES0031400000000000TF0F;31/01/2024;7;0,402;R
ES0031400000000000TF0F;31/01/2024;8;0,481;R
ES0031400000000000TF0F;31/01/2024;9;0,412;R
ES0031400000000000TF0F;31/01/2024;10;0,927;R
ES0031400000000000TF0F;31/01/2024;11;0,841;R
ES0031400000000000TF0F;31/01/2024;12;0,895;R
ES0031400000000000TF0F;31/01/2024;13;0,975;R
ES0031400000000000TF0F;31/01/2024;14;0,754;R
ES0031400000000000TF0F;31/01/2024;15;0,576;R
ES0031400000000000TF0F;31/01/2024;16;0,59;R
ES0031400000000000TF0F;31/01/2024;17;0,548;R
ES0031400000000000TF0F;31/01/2024;18;0,727;R
ES0031400000000000TF0F;31/01/2024;19;0,804;R
ES0031400000000000TF0F;31/01/2024;20;0,8;R
ES0031400000000000TF0F;31/01/2024;21;0,901;R
ES0031400000000000TF0F;31/01/2024;22;0,957;R
ES0031400000000000TF0F;31/01/2024;23;0,299;R
ES0031400000000000TF0F;31/01/2024;24;0,408;R
ES0031400000000000TF0F;01/02/2024;1;0,286;R
ES0031400000000000TF0F;01/02/2024;2;0,484;R
ES0031400000000000TF0F;01/02/2024;3;0,444;R
ES0031400000000000TF0F;01/02/2024;4;0,365;R
ES0031400000000000TF0F;01/02/2024;5;0,336;R
ES0031400000000000TF0F;01/02/2024;6;0,294;R
ES0031400000000000TF0F;01/02/2024;7;0,297;R
ES0031400000000000TF0F;01/02/2024;8;0,691;R
ES0031400000000000TF0F;01/02/2024;9;0,521;R
ES0031400000000000TF0F;01/02/2024;10;0,854;R
ES0031400000000000TF0F;01/02/2024;11;0,996;R
ES0031400000000000TF0F;01/02/2024;12;0,897;R
ES0031400000000000TF0F;01/02/2024;13;0,863;R
ES0031400000000000TF0F;01/02/2024;14;0,824;R
ES0031400000000000TF0F;01/02/2024;15;0,456;R
ES0031400000000000TF0F;01/02/2024;16;0,509;R
ES0031400000000000TF0F;01/02/2024;17;0,627;R
ES0031400000000000TF0F;01/02/2024;18;0,888;R
ES0031400000000000TF0F;01/02/2024;19;0,928;R
ES0031400000000000TF0F;01/02/2024;20;0,761;R
ES0031400000000000TF0F;01/02/2024;21;0,865;R
ES0031400000000000TF0F;01/02/2024;22;0,978;R
ES0031400000000000TF0F;01/02/2024;23;0,331;R
ES0031400000000000TF0F;01/02/2024;24;0,409;R
ES0031400000000000TF0F;02/02/2024;1;0,236;R
ES0031400000000000TF0F;02/02/2024;2;0,492;R
ES0031400000000000TF0F;02/02/2024;3;0,383;R
ES0031400000000000TF0F;02/02/2024;4;0,272;R
ES0031400000000000TF0F;02/02/2024;5;0,248;R
ES0031400000000000TF0F;02/02/2024;6;0,365;R
ES0031400000000000TF0F;02/02/2024;7;0,366;R
ES0031400000000000TF0F;02/02/2024;8;0,428;R
ES0031400000000000TF0F;02/02/2024;9;0,698;R
ES0031400000000000TF0F;02/02/2024;10;0,974;R
ES0031400000000000TF0F;02/02/2024;11;0,838;R
ES0031400000000000TF0F;02/02/2024;12;0,735;R
ES0031400000000000TF0F;02/02/2024;13;0,95;R
ES0031400000000000TF0F;02/02/2024;14;0,85;R
ES0031400000000000TF0F;02/02/2024;15;0,615;R
ES0031400000000000TF0F;02/02/2024;16;0,553;R
ES0031400000000000TF0F;02/02/2024;17;0,482;R
ES0031400000000000TF0F;02/02/2024;18;0,95;R
ES0031400000000000TF0F;02/02/2024;19;0,994;R
ES0031400000000000TF0F;02/02/2024;20;0,773;R
ES0031400000000000TF0F;02/02/2024;21;0,865;R
ES0031400000000000TF0F;02/02/2024;22;0,815;R
ES0031400000000000TF0F;02/02/2024;23;0,477;R
ES0031400000000000TF0F;02/02/2024;24;0,352;R
ES0031400000000000TF0F;03/02/2024;1;0,464;R
ES0031400000000000TF0F;03/02/2024;2;0,459;R
ES0031400000000000TF0F;03/02/2024;3;0,283;R
ES0031400000000000TF0F;03/02/2024;4;0,437;R
ES0031400000000000TF0F;03/02/2024;5;0,324;R
ES0031400000000000TF0F;03/02/2024;6;0,48;R
ES0031400000000000TF0F;03/02/2024;7;0,352;R
ES0031400000000000TF0F;03/02/2024;8;0,446;R
ES0031400000000000TF0F;03/02/2024;9;0,285;R
ES0031400000000000TF0F;03/02/2024;10;0,59;R
ES0031400000000000TF0F;03/02/2024;11;0,676;R
ES0031400000000000TF0F;03/02/2024;12;0,8;R
ES0031400000000000TF0F;03/02/2024;13;0,647;R
ES0031400000000000TF0F;03/02/2024;14;0,545;R
ES0031400000000000TF0F;03/02/2024;15;0,362;R
ES0031400000000000TF0F;03/02/2024;16;0,304;R
ES0031400000000000TF0F;03/02/2024;17;0,366;R
ES0031400000000000TF0F;03/02/2024;18;0,663;R
ES0031400000000000TF0F;03/02/2024;19;0,637;R
ES0031400000000000TF0F;03/02/2024;20;0,597;R
ES0031400000000000TF0F;03/02/2024;21;0,557;R
ES0031400000000000TF0F;03/02/2024;22;0,709;R
ES0031400000000000TF0F;03/02/2024;23;0,372;R
ES0031400000000000TF0F;03/02/2024;24;0,27;R
ES0031400000000000TF0F;04/02/2024;1;0,433;R
ES0031400000000000TF0F;04/02/2024;2;0,213;R
ES0031400000000000TF0F;04/02/2024;3;0,423;R
ES0031400000000000TF0F;04/02/2024;4;0,412;R
ES0031400000000000TF0F;04/02/2024;5;0,443;R
ES0031400000000000TF0F;04/02/2024;6;0,316;R
ES0031400000000000TF0F;04/02/2024;7;0,399;R
ES0031400000000000TF0F;04/02/2024;8;0,446;R
ES0031400000000000TF0F;04/02/2024;9;0,494;R
ES0031400000000000TF0F;04/02/2024;10;0,649;R
ES0031400000000000TF0F;04/02/2024;11;0,511;R
ES0031400000000000TF0F;04/02/2024;12;0,651;R
ES0031400000000000TF0F;04/02/2024;13;0,677;R
ES0031400000000000TF0F;04/02/2024;14;0,761;R
ES0031400000000000TF0F;04/02/2024;15;0,462;R
ES0031400000000000TF0F;04/02/2024;16;0,332;R
ES0031400000000000TF0F;04/02/2024;17;0,358;R
ES0031400000000000TF0F;04/02/2024;18;0,637;R
ES0031400000000000TF0F;04/02/2024;19;0,717;R
ES0031400000000000TF0F;04/02/2024;20;0,623;R
ES0031400000000000TF0F;04/02/2024;21;0,696;R
ES0031400000000000TF0F;04/02/2024;22;0,546;R
ES0031400000000000TF0F;04/02/2024;23;0,341;R
ES0031400000000000TF0F;04/02/2024;24;0,491;R
ES0031400000000000TF0F;05/02/2024;1;0,302;R
ES0031400000000000TF0F;05/02/2024;2;0,408;R
ES0031400000000000TF0F;05/02/2024;3;0,395;R
ES0031400000000000TF0F;05/02/2024;4;0,456;R
ES0031400000000000TF0F;05/02/2024;5;0,456;R
ES0031400000000000TF0F;05/02/2024;6;0,458;R
ES0031400000000000TF0F;05/02/2024;7;0,314;R
ES0031400000000000TF0F;05/02/2024;8;0,495;R
ES0031400000000000TF0F;05/02/2024;9;0,616;R
ES0031400000000000TF0F;05/02/2024;10;0,928;R
ES0031400000000000TF0F;05/02/2024;11;0,962;R
ES0031400000000000TF0F;05/02/2024;12;0,711;R
ES0031400000000000TF0F;05/02/2024;13;0,721;R
ES0031400000000000TF0F;05/02/2024;14;0,889;R
ES0031400000000000TF0F;05/02/2024;15;0,676;R
ES0031400000000000TF0F;05/02/2024;16;0,699;R
ES0031400000000000TF0F;05/02/2024;17;0,624;R
ES0031400000000000TF0F;05/02/2024;18;0,83;R
ES0031400000000000TF0F;05/02/2024;19;0,73;R
ES0031400000000000TF0F;05/02/2024;20;0,89;R
ES0031400000000000TF0F;05/02/2024;21;0,962;R
ES0031400000000000TF0F;05/02/2024;22;0,833;R
ES0031400000000000TF0F;05/02/2024;23;0,408;R
ES0031400000000000TF0F;05/02/2024;24;0,471;R
ES0031400000000000TF0F;06/02/2024;1;0,214;R
ES0031400000000000TF0F;06/02/2024;2;0,439;R
ES0031400000000000TF0F;06/02/2024;3;0,288;R
ES0031400000000000TF0F;06/02/2024;4;0,312;R
ES0031400000000000TF0F;06/02/2024;5;0,244;R
ES0031400000000000TF0F;06/02/2024;6;0,359;R
ES0031400000000000TF0F;06/02/2024;7;0,37;R
ES0031400000000000TF0F;06/02/2024;8;0,638;R
ES0031400000000000TF0F;06/02/2024;9;0,451;R
ES0031400000000000TF0F;06/02/2024;10;0,724;R
ES0031400000000000TF0F;06/02/2024;11;0,961;R
ES0031400000000000TF0F;06/02/2024;12;0,886;R
ES0031400000000000TF0F;06/02/2024;13;0,772;R
ES0031400000000000TF0F;06/02/2024;14;0,974;R
ES0031400000000000TF0F;06/02/2024;15;0,443;R
ES0031400000000000TF0F;06/02/2024;16;0,538;R
ES0031400000000000TF0F;06/02/2024;17;0,476;R
ES0031400000000000TF0F;06/02/2024;18;0,777;R
ES0031400000000000TF0F;06/02/2024;19;0,703;R
ES0031400000000000TF0F;06/02/2024;20;0,941;R
ES0031400000000000TF0F;06/02/2024;21;0,97;R
ES0031400000000000TF0F;06/02/2024;22;0,903;R
ES0031400000000000TF0F;06/02/2024;23;0,247;R
ES0031400000000000TF0F;06/02/2024;24;0,333;R
ES0031400000000000TF0F;07/02/2024;1;0,304;R
ES0031400000000000TF0F;07/02/2024;2;0,376;R
ES0031400000000000TF0F;07/02/2024;3;0,392;R
ES0031400000000000TF0F;07/02/2024;4;0,327;R
ES0031400000000000TF0F;07/02/2024;5;0,275;R
ES0031400000000000TF0F;07/02/2024;6;0,454;R
ES0031400000000000TF0F;07/02/2024;7;0,26;R
ES0031400000000000TF0F;07/02/2024;8;0,515;R
ES0031400000000000TF0F;07/02/2024;9;0,545;R
ES0031400000000000TF0F;07/02/2024;10;0,771;R
ES0031400000000000TF0F;07/02/2024;11;0,872;R
ES0031400000000000TF0F;07/02/2024;12;0,872;R
ES0031400000000000TF0F;07/02/2024;13;0,998;R
ES0031400000000000TF0F;07/02/2024;14;0,789;R
ES0031400000000000TF0F;07/02/2024;15;0,693;R
ES0031400000000000TF0F;07/02/2024;16;0,597;R
ES0031400000000000TF0F;07/02/2024;17;0,482;R
ES0031400000000000TF0F;07/02/2024;18;0,87;R
ES0031400000000000TF0F;07/02/2024;19;0,906;R
ES0031400000000000TF0F;07/02/2024;20;0,923;R
ES0031400000000000TF0F;07/02/2024;21;0,715;R
ES0031400000000000TF0F;07/02/2024;22;0,882;R
ES0031400000000000TF0F;07/02/2024;23;0,349;R
ES0031400000000000TF0F;07/02/2024;24;0,471;R
ES0031400000000000TF0F;08/02/2024;1;0,286;R
ES0031400000000000TF0F;08/02/2024;2;0,44;R
ES0031400000000000TF0F;08/02/2024;3;0,382;R
ES0031400000000000TF0F;08/02/2024;4;0,306;R
ES0031400000000000TF0F;08/02/2024;5;0,391;R
ES0031400000000000TF0F;08/02/2024;6;0,386;R
ES0031400000000000TF0F;08/02/2024;7;0,403;R
ES0031400000000000TF0F;08/02/2024;8;0,616;R
ES0031400000000000TF0F;08/02/2024;9;0,598;R
ES0031400000000000TF0F;08/02/2024;10;0,952;R
ES0031400000000000TF0F;08/02/2024;11;0,888;R
ES0031400000000000TF0F;08/02/2024;12;0,971;R
ES0031400000000000TF0F;08/02/2024;13;0,894;R
ES0031400000000000TF0F;08/02/2024;14;0,793;R
ES0031400000000000TF0F;08/02/2024;15;0,532;R
ES0031400000000000TF0F;08/02/2024;16;0,574;R
ES0031400000000000TF0F;08/02/2024;17;0,62;R
ES0031400000000000TF0F;08/02/2024;18;0,727;R
ES0031400000000000TF0F;08/02/2024;19;0,789;R
ES0031400000000000TF0F;08/02/2024;20;0,924;R
ES0031400000000000TF0F;08/02/2024;21;0,753;R
ES0031400000000000TF0F;08/02/2024;22;0,74;R
ES0031400000000000TF0F;08/02/2024;23;0,362;R
ES0031400000000000TF0F;08/02/2024;24;0,491;R
ES0031400000000000TF0F;09/02/2024;1;0,359;R
ES0031400000000000TF0F;09/02/2024;2;0,474;R
ES0031400000000000TF0F;09/02/2024;3;0,449;R
ES0031400000000000TF0F;09/02/2024;4;0,277;R
ES0031400000000000TF0F;09/02/2024;5;0,447;R
ES0031400000000000TF0F;09/02/2024;6;0,345;R
ES0031400000000000TF0F;09/02/2024;7;0,442;R
ES0031400000000000TF0F;09/02/2024;8;0,624;R
ES0031400000000000TF0F;09/02/2024;9;0,502;R
ES0031400000000000TF0F;09/02/2024;10;0,735;R
ES0031400000000000TF0F;09/02/2024;11;0,989;R
ES0031400000000000TF0F;09/02/2024;12;0,742;R
ES0031400000000000TF0F;09/02/2024;13;0,99;R
ES0031400000000000TF0F;09/02/2024;14;0,958;R
ES0031400000000000TF0F;09/02/2024;15;0,617;R
ES0031400000000000TF0F;09/02/2024;16;0,694;R
ES0031400000000000TF0F;09/02/2024;17;0,69;R
ES0031400000000000TF0F;09/02/2024;18;0,941;R
ES0031400000000000TF0F;09/02/2024;19;0,81;R
ES0031400000000000TF0F;09/02/2024;20;0,937;R
ES0031400000000000TF0F;09/02/2024;21;0,704;R
ES0031400000000000TF0F;09/02/2024;22;0,861;R
ES0031400000000000TF0F;09/02/2024;23;0,336;R
ES0031400000000000TF0F;09/02/2024;24;0,402;R
ES0031400000000000TF0F;10/02/2024;1;0,402;R
ES0031400000000000TF0F;10/02/2024;2;0,375;R
ES0031400000000000TF0F;10/02/2024;3;0,447;R
ES0031400000000000TF0F;10/02/2024;4;0,482;R
ES0031400000000000TF0F;10/02/2024;5;0,233;R
ES0031400000000000TF0F;10/02/2024;6;0,27;R
ES0031400000000000TF0F;10/02/2024;7;0,208;R
ES0031400000000000TF0F;10/02/2024;8;0,465;R
ES0031400000000000TF0F;10/02/2024;9;0,368;R
ES0031400000000000TF0F;10/02/2024;10;0,775;R
ES0031400000000000TF0F;10/02/2024;11;0,566;R
ES0031400000000000TF0F;10/02/2024;12;0,519;R
ES0031400000000000TF0F;10/02/2024;13;0,747;R
ES0031400000000000TF0F;10/02/2024;14;0,773;R
ES0031400000000000TF0F;10/02/2024;15;0,291;R
ES0031400000000000TF0F;10/02/2024;16;0,322;R
ES0031400000000000TF0F;10/02/2024;17;0,242;R
ES0031400000000000TF0F;10/02/2024;18;0,784;R
ES0031400000000000TF0F;10/02/2024;19;0,591;R
ES0031400000000000TF0F;10/02/2024;20;0,648;R
ES0031400000000000TF0F;10/02/2024;21;0,529;R
ES0031400000000000TF0F;10/02/2024;22;0,766;R
ES0031400000000000TF0F;10/02/2024;23;0,241;R
ES0031400000000000TF0F;10/02/2024;24;0,336;R
ES0031400000000000TF0F;11/02/2024;1;0,401;R
ES0031400000000000TF0F;11/02/2024;2;0,423;R
ES0031400000000000TF0F;11/02/2024;3;0,484;R
ES0031400000000000TF0F;11/02/2024;4;0,326;R
